cohort_id,wikidata_id,person_id,name,occupation_id,occupation_label,occupation_wikidata_url,is_writerly_occupation,is_nonwriter_occupation,granular_bucket,bucket_family,manual_review_status,bucket_method
french_seed,http://www.wikidata.org/entity/Q5083191,Q5083191,Charles-Guillaume-Frédéric Dumas,Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,False,True,Translation / Philology / Languages,Literary and textual production,suggested,exact_qid:translator
french_seed,http://www.wikidata.org/entity/Q5083191,Q5083191,Charles-Guillaume-Frédéric Dumas,Q5148404,agent colonial,https://www.wikidata.org/wiki/Q5148404,False,True,Unmapped / Review,Needs review,needs_review,unmapped
french_seed,http://www.wikidata.org/entity/Q5083191,Q5083191,Charles-Guillaume-Frédéric Dumas,Q11774202,essayiste,https://www.wikidata.org/wiki/Q11774202,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:essayist
french_seed,http://www.wikidata.org/entity/Q2421209,Q2421209,Charles-Hugues Le Febvre de Saint-Marc,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q27509352,Q27509352,Charles-Jacques Saillant,Q39631,médecin,https://www.wikidata.org/wiki/Q39631,False,True,Medicine / Health,Scientific knowledge,suggested,exact_qid:physician
french_seed,http://www.wikidata.org/entity/Q27509352,Q27509352,Charles-Jacques Saillant,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q129022,Q129022,Charles-Jean-François Hénault,Q201788,historien ou historienne,https://www.wikidata.org/wiki/Q201788,False,True,Education / Scholarship / Humanities,Intellectual systems,suggested,exact_qid:historian
french_seed,http://www.wikidata.org/entity/Q129022,Q129022,Charles-Jean-François Hénault,Q4594605,magistrat ou magistrate,https://www.wikidata.org/wiki/Q4594605,False,True,Law / Administration,Institutional power,suggested,label_rule:magistrat
french_seed,http://www.wikidata.org/entity/Q129022,Q129022,Charles-Jean-François Hénault,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q129022,Q129022,Charles-Jean-François Hénault,Q11774156,mémorialiste,https://www.wikidata.org/wiki/Q11774156,True,False,Writing / Literature,Literary and textual production,suggested,label_rule:memorialiste
french_seed,http://www.wikidata.org/entity/Q129022,Q129022,Charles-Jean-François Hénault,Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:poet
french_seed,http://www.wikidata.org/entity/Q129022,Q129022,Charles-Jean-François Hénault,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q1063413,Q1063413,Charles-Joseph Panckoucke,Q1930187,journaliste,https://www.wikidata.org/wiki/Q1930187,True,False,Print / Publishing / Journalism,Literary and textual production,suggested,exact_qid:journalist
french_seed,http://www.wikidata.org/entity/Q1063413,Q1063413,Charles-Joseph Panckoucke,Q998550,libraire,https://www.wikidata.org/wiki/Q998550,False,True,Print / Publishing / Journalism,Literary and textual production,suggested,label_rule:libraire
french_seed,http://www.wikidata.org/entity/Q1063413,Q1063413,Charles-Joseph Panckoucke,Q1607826,éditeur ou éditrice,https://www.wikidata.org/wiki/Q1607826,False,True,Print / Publishing / Journalism,Literary and textual production,suggested,label_rule:editeur
french_seed,http://www.wikidata.org/entity/Q1063413,Q1063413,Charles-Joseph Panckoucke,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q11545923,commandant,https://www.wikidata.org/wiki/Q11545923,False,True,Military,Institutional power,suggested,label_rule:commandant
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q47064,militaire,https://www.wikidata.org/wiki/Q47064,False,True,Military,Institutional power,suggested,exact_qid:military person
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q189290,officier,https://www.wikidata.org/wiki/Q189290,False,True,Military,Institutional power,suggested,label_rule:officier
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q4964182,philosophe,https://www.wikidata.org/wiki/Q4964182,False,True,Philosophy,Intellectual systems,suggested,exact_qid:philosopher
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q193391,diplomate,https://www.wikidata.org/wiki/Q193391,False,True,Politics / Statecraft / Diplomacy,Institutional power,suggested,exact_qid:diplomat
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q82955,personnalité politique,https://www.wikidata.org/wiki/Q82955,False,True,Politics / Statecraft / Diplomacy,Institutional power,suggested,exact_qid:politician
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q6673651,homme ou femme de lettres,https://www.wikidata.org/wiki/Q6673651,False,True,Writing / Literature,Literary and textual production,suggested,label_rule:homme ou femme de lettres
french_seed,http://www.wikidata.org/entity/Q462657,Q462657,Charles-Joseph de Ligne,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q546959,Q546959,Charles-Julien Lioult de Chênedollé,Q212238,fonctionnaire,https://www.wikidata.org/wiki/Q212238,False,True,Law / Administration,Institutional power,suggested,exact_qid:civil servant
french_seed,http://www.wikidata.org/entity/Q546959,Q546959,Charles-Julien Lioult de Chênedollé,Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:poet
french_seed,http://www.wikidata.org/entity/Q2958217,Q2958217,Charles-Louis de Beausobre,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2958220,Q2958220,Charles-Louis de Sevelinges,Q189290,officier,https://www.wikidata.org/wiki/Q189290,False,True,Military,Institutional power,suggested,label_rule:officier
french_seed,http://www.wikidata.org/entity/Q2958220,Q2958220,Charles-Louis de Sevelinges,Q1930187,journaliste,https://www.wikidata.org/wiki/Q1930187,True,False,Print / Publishing / Journalism,Literary and textual production,suggested,exact_qid:journalist
french_seed,http://www.wikidata.org/entity/Q2958220,Q2958220,Charles-Louis de Sevelinges,Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,False,True,Translation / Philology / Languages,Literary and textual production,suggested,exact_qid:translator
french_seed,http://www.wikidata.org/entity/Q2958220,Q2958220,Charles-Louis de Sevelinges,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q160499,Q160499,Charles-Maurice de Talleyrand-Périgord,Q193391,diplomate,https://www.wikidata.org/wiki/Q193391,False,True,Politics / Statecraft / Diplomacy,Institutional power,suggested,exact_qid:diplomat
french_seed,http://www.wikidata.org/entity/Q160499,Q160499,Charles-Maurice de Talleyrand-Périgord,Q82955,personnalité politique,https://www.wikidata.org/wiki/Q82955,False,True,Politics / Statecraft / Diplomacy,Institutional power,suggested,exact_qid:politician
french_seed,http://www.wikidata.org/entity/Q160499,Q160499,Charles-Maurice de Talleyrand-Périgord,Q250867,prêtre catholique,https://www.wikidata.org/wiki/Q250867,False,True,Religion / Theology,Intellectual systems,suggested,label_rule:pretre
french_seed,http://www.wikidata.org/entity/Q160499,Q160499,Charles-Maurice de Talleyrand-Périgord,Q611644,évêque catholique,https://www.wikidata.org/wiki/Q611644,False,True,Religion / Theology,Intellectual systems,suggested,label_rule:eveque
french_seed,http://www.wikidata.org/entity/Q160499,Q160499,Charles-Maurice de Talleyrand-Périgord,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,Q4164507,critique d'art,https://www.wikidata.org/wiki/Q4164507,True,False,Education / Scholarship / Humanities,Intellectual systems,suggested,label_rule:critique
french_seed,http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,Q744738,encyclopédiste,https://www.wikidata.org/wiki/Q744738,False,True,Education / Scholarship / Humanities,Intellectual systems,suggested,label_rule:encyclopediste
french_seed,http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,Q1925963,artiste graphique,https://www.wikidata.org/wiki/Q1925963,False,True,Visual Arts / Architecture / Design,Arts and performance,suggested,label_rule:artiste
french_seed,http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,Q1028181,artiste peintre,https://www.wikidata.org/wiki/Q1028181,False,True,Visual Arts / Architecture / Design,Arts and performance,suggested,exact_qid:painter
french_seed,http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,Q11569986,graveur ou graveuse d'estampes,https://www.wikidata.org/wiki/Q11569986,False,True,Visual Arts / Architecture / Design,Arts and performance,suggested,label_rule:graveur
french_seed,http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,Q13365770,graveur sur cuivre,https://www.wikidata.org/wiki/Q13365770,False,True,Visual Arts / Architecture / Design,Arts and performance,suggested,label_rule:graveur
french_seed,http://www.wikidata.org/entity/Q2408093,Q2408093,Charles-Nicolas Cochin,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q17715794,Q17715794,Charles-Nicolas Simonon,Q1028181,artiste peintre,https://www.wikidata.org/wiki/Q1028181,False,True,Visual Arts / Architecture / Design,Arts and performance,suggested,exact_qid:painter
french_seed,http://www.wikidata.org/entity/Q17715794,Q17715794,Charles-Nicolas Simonon,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q1063422,Q1063422,Charles-Nicolas-Joseph-Justin Favart,Q33999,acteur ou actrice,https://www.wikidata.org/wiki/Q33999,False,True,Music / Performance / Theatre,Arts and performance,suggested,label_rule:acteur
french_seed,http://www.wikidata.org/entity/Q1063422,Q1063422,Charles-Nicolas-Joseph-Justin Favart,Q2259451,acteur ou actrice de théâtre,https://www.wikidata.org/wiki/Q2259451,False,True,Music / Performance / Theatre,Arts and performance,suggested,label_rule:acteur
french_seed,http://www.wikidata.org/entity/Q1063422,Q1063422,Charles-Nicolas-Joseph-Justin Favart,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q1063422,Q1063422,Charles-Nicolas-Joseph-Justin Favart,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q921462,Q921462,Charles-Philippe Ronsin,Q47064,militaire,https://www.wikidata.org/wiki/Q47064,False,True,Military,Institutional power,suggested,exact_qid:military person
french_seed,http://www.wikidata.org/entity/Q921462,Q921462,Charles-Philippe Ronsin,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q921462,Q921462,Charles-Philippe Ronsin,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2960005,Q2960005,Charles-Philippe d'Albert de Luynes,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q431528,Q431528,Charles-Pierre Colardeau,Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,False,True,Translation / Philology / Languages,Literary and textual production,suggested,exact_qid:translator
french_seed,http://www.wikidata.org/entity/Q431528,Q431528,Charles-Pierre Colardeau,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q431528,Q431528,Charles-Pierre Colardeau,Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:poet
french_seed,http://www.wikidata.org/entity/Q38620548,Q38620548,Charles-Pierre Ducancel,Q40348,avocat ou avocate,https://www.wikidata.org/wiki/Q40348,False,True,Law / Administration,Institutional power,suggested,label_rule:avocat
french_seed,http://www.wikidata.org/entity/Q38620548,Q38620548,Charles-Pierre Ducancel,Q599151,haut fonctionnaire ou haute fonctionnaire,https://www.wikidata.org/wiki/Q599151,False,True,Law / Administration,Institutional power,suggested,label_rule:fonctionnaire
french_seed,http://www.wikidata.org/entity/Q38620548,Q38620548,Charles-Pierre Ducancel,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q981902,Q981902,Charles-Simon Favart,Q2259451,acteur ou actrice de théâtre,https://www.wikidata.org/wiki/Q2259451,False,True,Music / Performance / Theatre,Arts and performance,suggested,label_rule:acteur
french_seed,http://www.wikidata.org/entity/Q981902,Q981902,Charles-Simon Favart,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q981902,Q981902,Charles-Simon Favart,Q8178443,librettiste,https://www.wikidata.org/wiki/Q8178443,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:librettist
french_seed,http://www.wikidata.org/entity/Q981902,Q981902,Charles-Simon Favart,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2958327,Q2958327,Charles-Yves Cousin d'Avallon,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q20640805,Q20640805,Charles-Étienne Bourgevin de Vialart,Q5697103,antiquaire,https://www.wikidata.org/wiki/Q5697103,False,True,Education / Scholarship / Humanities,Intellectual systems,suggested,label_rule:antiquaire
french_seed,http://www.wikidata.org/entity/Q20640805,Q20640805,Charles-Étienne Bourgevin de Vialart,Q4991371,soldat,https://www.wikidata.org/wiki/Q4991371,False,True,Military,Institutional power,suggested,label_rule:soldat
french_seed,http://www.wikidata.org/entity/Q20640805,Q20640805,Charles-Étienne Bourgevin de Vialart,Q17351648,rédacteur ou rédactrice,https://www.wikidata.org/wiki/Q17351648,True,False,Print / Publishing / Journalism,Literary and textual production,suggested,label_rule:redacteur
french_seed,http://www.wikidata.org/entity/Q20640805,Q20640805,Charles-Étienne Bourgevin de Vialart,Q11774202,essayiste,https://www.wikidata.org/wiki/Q11774202,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:essayist
french_seed,http://www.wikidata.org/entity/Q2958352,Q2958352,Charles-Étienne Pesselier,Q188094,économiste,https://www.wikidata.org/wiki/Q188094,False,True,Economics / Commerce,Institutional power,suggested,exact_qid:economist
french_seed,http://www.wikidata.org/entity/Q2958352,Q2958352,Charles-Étienne Pesselier,Q744738,encyclopédiste,https://www.wikidata.org/wiki/Q744738,False,True,Education / Scholarship / Humanities,Intellectual systems,suggested,label_rule:encyclopediste
french_seed,http://www.wikidata.org/entity/Q2958352,Q2958352,Charles-Étienne Pesselier,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q2958352,Q2958352,Charles-Étienne Pesselier,Q3064032,fabuliste,https://www.wikidata.org/wiki/Q3064032,True,False,Writing / Literature,Literary and textual production,suggested,label_rule:fabuliste
french_seed,http://www.wikidata.org/entity/Q2958352,Q2958352,Charles-Étienne Pesselier,Q8178443,librettiste,https://www.wikidata.org/wiki/Q8178443,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:librettist
french_seed,http://www.wikidata.org/entity/Q2958352,Q2958352,Charles-Étienne Pesselier,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q275947,Q275947,Charlotte Aïssé,Q11774202,essayiste,https://www.wikidata.org/wiki/Q11774202,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:essayist
french_seed,http://www.wikidata.org/entity/Q275947,Q275947,Charlotte Aïssé,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q14542080,Q14542080,Charlotte Bourette,Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:poet
french_seed,http://www.wikidata.org/entity/Q14542080,Q14542080,Charlotte Bourette,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q63639,Q63639,Charlotte Buff,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q88299332,Q88299332,"Charlotte Chaumet, dame d’Ormoy",Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q441757,Q441757,Charlotte Lennox,Q1607826,éditeur ou éditrice,https://www.wikidata.org/wiki/Q1607826,False,True,Print / Publishing / Journalism,Literary and textual production,suggested,label_rule:editeur
french_seed,http://www.wikidata.org/entity/Q441757,Q441757,Charlotte Lennox,Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,False,True,Translation / Philology / Languages,Literary and textual production,suggested,exact_qid:translator
french_seed,http://www.wikidata.org/entity/Q441757,Q441757,Charlotte Lennox,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q441757,Q441757,Charlotte Lennox,Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:poet
french_seed,http://www.wikidata.org/entity/Q441757,Q441757,Charlotte Lennox,Q6625963,romancier ou romancière,https://www.wikidata.org/wiki/Q6625963,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:novelist
french_seed,http://www.wikidata.org/entity/Q441757,Q441757,Charlotte Lennox,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2961027,Q2961027,Charlotte de Bournon,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q434212,Q434212,Charlotte de Robespierre,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2960925,Q2960925,Charlotte-Catherine Cosson de La Cressonnière,Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:poet
french_seed,http://www.wikidata.org/entity/Q2960925,Q2960925,Charlotte-Catherine Cosson de La Cressonnière,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q273009,Q273009,Charlotte-Sophie d'Oldenbourg,Q1483709,propriétaire terrien ou propriétaire terrienne,https://www.wikidata.org/wiki/Q1483709,False,True,Economics / Commerce,Institutional power,suggested,label_rule:proprietaire terrien
french_seed,http://www.wikidata.org/entity/Q273009,Q273009,Charlotte-Sophie d'Oldenbourg,Q2478141,aristocrate,https://www.wikidata.org/wiki/Q2478141,False,True,Sociability / Patronage / Court,Social and cultural mediation,suggested,label_rule:aristocrate
french_seed,http://www.wikidata.org/entity/Q273009,Q273009,Charlotte-Sophie d'Oldenbourg,Q3589292,épistolière,https://www.wikidata.org/wiki/Q3589292,True,False,Writing / Literature,Literary and textual production,suggested,label_rule:epistolier
french_seed,http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,Q1622272,professeur d'université,https://www.wikidata.org/wiki/Q1622272,False,True,Education / Scholarship / Humanities,Intellectual systems,suggested,exact_qid:university professor
french_seed,http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,Q4964182,philosophe,https://www.wikidata.org/wiki/Q4964182,False,True,Philosophy,Intellectual systems,suggested,exact_qid:philosopher
french_seed,http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,Q13418253,philologue,https://www.wikidata.org/wiki/Q13418253,False,True,Translation / Philology / Languages,Literary and textual production,suggested,label_rule:philologue
french_seed,http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,Q2504617,romaniste,https://www.wikidata.org/wiki/Q2504617,False,True,Translation / Philology / Languages,Literary and textual production,suggested,label_rule:romaniste
french_seed,http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,False,True,Translation / Philology / Languages,Literary and textual production,suggested,exact_qid:translator
french_seed,http://www.wikidata.org/entity/Q1080928,Q1080928,Christian Ludwig Seebaß,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q551456,Q551456,Chrétien Guillaume de Lamoignon de Malesherbes,Q185351,juriste,https://www.wikidata.org/wiki/Q185351,False,True,Law / Administration,Institutional power,suggested,exact_qid:jurist
french_seed,http://www.wikidata.org/entity/Q551456,Q551456,Chrétien Guillaume de Lamoignon de Malesherbes,Q4594605,magistrat ou magistrate,https://www.wikidata.org/wiki/Q4594605,False,True,Law / Administration,Institutional power,suggested,label_rule:magistrat
french_seed,http://www.wikidata.org/entity/Q551456,Q551456,Chrétien Guillaume de Lamoignon de Malesherbes,Q82955,personnalité politique,https://www.wikidata.org/wiki/Q82955,False,True,Politics / Statecraft / Diplomacy,Institutional power,suggested,exact_qid:politician
french_seed,http://www.wikidata.org/entity/Q551456,Q551456,Chrétien Guillaume de Lamoignon de Malesherbes,Q2374149,botaniste,https://www.wikidata.org/wiki/Q2374149,False,True,Science / Natural History,Scientific knowledge,suggested,exact_qid:botanist
french_seed,http://www.wikidata.org/entity/Q551456,Q551456,Chrétien Guillaume de Lamoignon de Malesherbes,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q927033,Q927033,Chrétien-Frédéric Schwan,Q175151,imprimeur ou imprimeuse,https://www.wikidata.org/wiki/Q175151,False,True,Print / Publishing / Journalism,Literary and textual production,suggested,label_rule:imprimeur
french_seed,http://www.wikidata.org/entity/Q927033,Q927033,Chrétien-Frédéric Schwan,Q998550,libraire,https://www.wikidata.org/wiki/Q998550,False,True,Print / Publishing / Journalism,Literary and textual production,suggested,label_rule:libraire
french_seed,http://www.wikidata.org/entity/Q927033,Q927033,Chrétien-Frédéric Schwan,Q2516866,éditeur ou éditrice,https://www.wikidata.org/wiki/Q2516866,False,True,Print / Publishing / Journalism,Literary and textual production,suggested,exact_qid:editor
french_seed,http://www.wikidata.org/entity/Q927033,Q927033,Chrétien-Frédéric Schwan,Q14972848,lexicographe,https://www.wikidata.org/wiki/Q14972848,False,True,Translation / Philology / Languages,Literary and textual production,suggested,label_rule:lexicographe
french_seed,http://www.wikidata.org/entity/Q927033,Q927033,Chrétien-Frédéric Schwan,Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,False,True,Translation / Philology / Languages,Literary and textual production,suggested,exact_qid:translator
french_seed,http://www.wikidata.org/entity/Q927033,Q927033,Chrétien-Frédéric Schwan,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2967451,Q2967451,Chrétien-Siméon Le Prévost d'Iray,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q2967451,Q2967451,Chrétien-Siméon Le Prévost d'Iray,Q49757,poète ou poétesse,https://www.wikidata.org/wiki/Q49757,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:poet
french_seed,http://www.wikidata.org/entity/Q21467312,Q21467312,Claire-Marie Mazarelli de Saint-Chamond,Q214917,dramaturge,https://www.wikidata.org/wiki/Q214917,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:playwright
french_seed,http://www.wikidata.org/entity/Q21467312,Q21467312,Claire-Marie Mazarelli de Saint-Chamond,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
french_seed,http://www.wikidata.org/entity/Q2975165,Q2975165,Clairval,Q33999,acteur ou actrice,https://www.wikidata.org/wiki/Q33999,False,True,Music / Performance / Theatre,Arts and performance,suggested,label_rule:acteur
french_seed,http://www.wikidata.org/entity/Q2975165,Q2975165,Clairval,Q2865819,artiste lyrique,https://www.wikidata.org/wiki/Q2865819,False,True,Music / Performance / Theatre,Arts and performance,suggested,label_rule:artiste lyrique
french_seed,http://www.wikidata.org/entity/Q2975165,Q2975165,Clairval,Q8178443,librettiste,https://www.wikidata.org/wiki/Q8178443,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:librettist
french_seed,http://www.wikidata.org/entity/Q449489,Q449489,Clara Reeve,Q333634,traducteur ou traductrice,https://www.wikidata.org/wiki/Q333634,False,True,Translation / Philology / Languages,Literary and textual production,suggested,exact_qid:translator
french_seed,http://www.wikidata.org/entity/Q449489,Q449489,Clara Reeve,Q6625963,romancier ou romancière,https://www.wikidata.org/wiki/Q6625963,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:novelist
french_seed,http://www.wikidata.org/entity/Q449489,Q449489,Clara Reeve,Q36180,écrivain ou écrivaine,https://www.wikidata.org/wiki/Q36180,True,False,Writing / Literature,Literary and textual production,suggested,exact_qid:writer
